target intercept intra c.para.120 p.intercept p.intra p.c.para.120
FoxP3 -0.0219942544120828 0.387151321339947 0.102293559720553 0.0232687928545827 1.66485757254584e-09 0.155399092346238
OX40 -0.00652990571329894 0.239581711381 0.26204070803743 0.505957212922481 0.00147738487028629 7.51076046800085e-05
CD138 0.118776180069985 0.607050712035652 0.804676271060293 4.05211219087969e-13 6.56083796144141e-39 4.98035545377208e-92
Ki67 -0.0310097571824228 0.443841452305688 0.413703207589712 0.167096691434707 8.64669146214543e-14 2.22470247606484e-17
MPO -0.0557239615645747 0.98821984200386 0.783854298504991 5.57051556860575e-05 5.76523075504571e-114 1.83670105093082e-122
CD163 0.0287880914809208 0.12670950127382 -0.0181641683795787 0.14993347220282 0.076645024532 0.793512543588075
CD209 0.000282677856286022 0.36259684741998 0.646042964991545 0.971633459369336 3.3771002236362e-08 4.31073456288185e-28
Lag3 -0.085822470142974 0.773487594136124 0.321027507703002 0.0282819043855173 4.22594816865752e-55 8.87086208948725e-14
CD16 -0.861656656838549 1.04373179857543 0.358596040322341 5.24157235705875e-71 0 7.41462223574822e-61
CD20 0.0643281120050204 0.890632461267911 0.659310553488368 7.73929251220297e-12 4.77300839394944e-118 2.83891804254817e-108
PD.L1 -0.415058602252036 0.875858606470357 0.4914637100742 1.61354785051455e-57 0 7.9191305233626e-119
PD1 -0.0593153833101248 0.903489040495282 0.377012286805711 0.000107361712224545 2.82009693953265e-145 8.47768353767609e-21
CD68 -0.714429409731065 1.12188734222575 0.23491184252124 4.39941885135583e-57 0 9.09676835659599e-28
CD45 -0.199438149807736 1.06980737944456 0.0815126725073362 4.21342863945393e-23 0 5.34028017841372e-07
CD3 -0.241990944931666 1.10418746857561 0.150415498629724 3.89394307017777e-30 0 3.21446519182391e-13
HLA.DR -0.319377711997037 0.913716223775628 0.438120061780818 8.6164613138341e-81 0 2.67521034300986e-116
CD63 -0.0617880378034747 1.19138283752857 0.173161709674098 2.91854044577652e-10 0 1.36063852426373e-10
H3K27me3 -0.0302920547676652 1.15411023424123 0.110274040902191 3.09320899714951e-06 0 1.54967070442684e-09
EGFR 0.0178562245194389 0.406026752023899 0.653691060297322 0.487883540759988 1.8272159224696e-10 4.75286298664068e-28
p53 0.0177540869968525 0.99537839290634 0.07898035874723 0.250358569174212 4.320115941078e-121 0.0921790047905184
CD56 -0.0800800182654207 0.341778844409782 0.854387660131261 0.0205814232458496 3.9216669103679e-07 3.53599290983195e-74
CD4 -0.165128677926983 1.02366387044309 0.259659546946608 3.02590528527911e-28 0 3.56758345494536e-41
Keratin6 0.0187516283518019 0.974943089926083 0.210271945129785 0.00309299598460203 0 1.3809646079224e-31
CD11c -0.578113124905381 0.962568546954462 0.354458305035157 2.59028347766214e-52 0 4.41798388894417e-59
CD31 -0.301473055316742 0.839237946550714 0.596465942995513 2.10558981519428e-22 1.1922444556709e-127 5.40851255844181e-66
IDO -0.825328076116152 0.838667286190793 0.500802342200896 4.35996828035556e-57 2.73322823541463e-308 6.27432704886304e-101
CD11b -0.229239967261263 1.07037904406192 0.294267010892231 3.15698541439672e-36 0 5.18255439707212e-40
CD45RO -0.215698330523018 1.0735727114605 0.0658208234765356 1.21047399949837e-18 0 4.82321167602646e-05
CSF.1R -0.360133433954741 0.963753747452792 0.276497403219256 3.56655691925513e-25 0 8.50155974661441e-33
H3K9ac 0.0382753977973086 1.08662003610379 0.219963495982857 9.91817277519251e-10 0 2.73205922074006e-30
phospho.S6 -0.0132929916924659 0.967554425161458 0.452841154151318 0.0483773649322684 0 1.32438959934628e-91
Beta.catenin 0.0284443065477865 1.00516457375669 0.128459189898712 0.000921291234636119 0 3.11904960314715e-10
HLA_Class_1 -0.368642657401292 0.987795010503421 0.305816504849225 4.98000672173985e-63 0 1.38386073609671e-57
Keratin17 0.0600142999728933 0.849249314735205 0.448455981393756 6.29111771149626e-11 4.97916406080664e-121 7.5135915883807e-29
Pan.Keratin 0.0147446549344091 0.882457444652466 0.350494899895544 0.0520246651835597 0 4.56467704211209e-66
CD8 -0.558709064688749 1.12522074883152 0.310617983103539 1.34668030801745e-48 0 3.82230232628763e-33
