target intercept intra c.para.120 p.intercept p.intra p.c.para.120
FoxP3 -0.00387719888948293 0.594154727945478 0.211961676685444 0.849081571310666 1.98145502475774e-22 0.000231226758929282
EGFR 0.0376362552340397 0.75186608539825 0.424375258762731 8.35024651207265e-10 3.789674186956e-199 1.45188390989167e-71
CD209 0.0111786344131221 1.07880190546614 0.502734110913904 0.0470912696582813 7.25289152404084e-124 1.11301908211333e-26
CD31 -0.322557312308586 0.970691243133929 0.449479426285389 4.59128323631979e-17 8.2150245285921e-214 8.33205927721993e-47
CSF.1R 0.113642127044008 0.946857541919773 0.415725654542658 2.6506173841268e-36 2.40951170801382e-306 1.19216226725595e-53
Lag3 -0.0151532633798843 0.678072286187517 0.270203439433194 0.610999361249407 3.14353767448256e-36 3.62145732353119e-07
CD138 0.000285644674969464 0.611229562275516 0.671664160403419 0.982169010664133 1.09756777002664e-42 2.27060403668622e-65
MPO -0.0302369010506124 1.17794499126364 0.455039326254021 0.0309715156716447 0 5.06927980343793e-40
CD16 -0.364384171689391 1.06055337660299 0.257675383319508 9.55540213286845e-25 0 4.01796541235296e-20
Ki67 -0.0184865049181894 0.614889889398737 0.337188588118585 0.246920223906279 7.19463285938875e-22 5.11298688250548e-11
CD11b -0.0198818144397419 1.15278032839145 0.0861109837717606 0.0284006350865092 0 0.000581661044842382
IDO -0.0691996309342379 0.842201383073863 0.386437154270574 0.000132360385687977 6.61570638147602e-105 4.94606776232832e-28
CD45RO -0.033269971203102 1.03902657557412 0.105801999920964 0.000261427036023861 0 4.10345699637345e-07
Beta.catenin 0.118173668676106 0.903695923635584 0.312041524439312 6.43957879669714e-18 5.59361491060688e-231 1.65899570802181e-30
H3K9ac -9.8750915185095e-05 1.04853716611171 0.242845669267896 0.990489834153368 0 2.99710936102506e-25
H3K27me3 -0.0162757994277909 1.16102511752891 0.0772441875699547 0.0634323107668459 0 0.00834562067595493
CD11c -0.321556036323753 0.697462308887934 0.704877876516185 1.00625673779244e-38 3.09751911618846e-212 3.85404376175112e-241
CD20 -0.208870084950768 0.0327811725281872 0.365574264847337 1.33982325805921e-08 0.715615845482963 8.08945245741479e-10
Keratin6 0.0246643234054509 0.841100936445195 0.212058898113287 0.121240903071644 1.44922523268692e-125 2.74450500702389e-09
CD8 -0.0946819870888966 1.06909009636657 0.128191061670217 2.7577064480893e-06 0 1.67067461058797e-05
PD.L1 -0.0999408438937626 0.895304434468176 0.391965902178192 1.53537408969254e-10 2.01358634756926e-275 3.94840693786521e-49
PD1 -0.132312410898644 1.0326993408156 0.353752012592986 1.20507528397874e-08 3.82476297266621e-239 4.36511245948855e-20
CD68 -0.246886939740787 1.09590339769514 0.290539829746227 2.51160463742399e-28 0 2.2083208448959e-28
CD4 -0.0524695955213743 1.02773289390784 0.250629920402078 4.56182827902818e-06 0 3.90098419387555e-24
Pan.Keratin 0.0918507829941588 0.997024441546046 0.179256985610799 2.52220236359539e-10 7.3814361049448e-211 1.76478327143506e-09
CD45 -0.0431482650855969 1.08556418992026 0.0140294739820746 9.81856392265694e-08 0 0.387450118435837
CD63 -0.108490012131728 1.12615833486768 0.334305079505382 2.87794312904127e-11 5.35132683912236e-271 8.89599711283304e-24
HLA.DR -0.177612922308867 0.957253027418859 0.29688557799 6.45073372816011e-36 0 2.35386602904973e-58
phospho.S6 -0.0589787895851361 0.847911657702429 0.503383485564801 8.17357214908143e-09 5.56282050701943e-208 1.13767878754903e-81
CD3 -0.0341699527083267 1.08092125717431 0.0691483365470623 2.7798031430597e-05 0 0.000619247887746116
HLA_Class_1 -0.123292668508747 0.932324858066662 0.297420507722314 2.72887914889491e-33 0 9.07552269956156e-51
