target intercept intra c.para.120 p.intercept p.intra p.c.para.120
PD.L1 0.114600583513065 0.725175725923976 0.661474797612639 0.00128784982563817 6.01878180418936e-10 7.28194164629694e-09
CD4 -0.0205886589449776 0.843787293039378 0.105833589725448 0.641103523695922 9.72629720255337e-21 0.243727599287503
EGFR 0.086536821224476 0.890268201614776 0.408988301858247 0.00111925878085395 4.30209071228574e-25 3.34631212349323e-05
CD138 0.157713222183492 0.860405055858519 0.756438489141766 1.30973628797886e-06 1.83076828651151e-19 1.00762416414573e-14
CD16 -0.192007255705999 1.07783362410376 0.318408081999612 4.40525332571151e-05 2.01742327013111e-74 1.61529100445601e-06
CD11c 0.0737234711856121 0.907147943787113 0.375427778441039 0.0354346614572863 8.52655128643039e-23 0.000171599276234771
CD68 -0.130020219478764 1.03141423560543 0.150155143095856 0.0202403793686022 5.62252463091389e-70 0.0281476346296273
CD63 0.0636942216765788 1.04735701090611 0.211387600456893 0.0114813488518994 1.14796029797e-26 0.0231193777227603
CD3 0.109937857011114 1.14782661881952 0.226738153072138 5.18671439375825e-05 2.44808533809741e-77 0.00172101839390337
CD20 -0.0444623504459953 0.258024653149877 0.616648144254475 0.470624114785095 0.0653780755327205 5.90575712820765e-07
HLA.DR 0.0982806184032395 0.976184311772117 0.529019195310475 4.85188013864245e-05 1.24729982452513e-62 6.98147532775219e-14
CD8 0.0472426198277324 1.01590819020365 0.311157556632221 0.113414693183988 7.04700312886259e-29 0.00122620017563905
CD45RO 0.0695495470518372 1.08880664135432 0.0838584810411754 0.0648512916202917 1.37395919229377e-76 0.276140096357998
Beta.catenin 0.152687910392888 0.91234392402346 0.290949774041279 0.0123490898430192 3.25967730013462e-30 0.000391271526932201
Pan.Keratin 0.0735096795666429 0.934340919721613 0.20266638282101 0.211390411427677 1.40282552497336e-21 0.0794730025955563
CD45 0.0393419099022952 1.1469573759878 -0.0320465721626735 0.00603828576175375 4.56932432463611e-182 0.477285612729028
MPO -0.0126527925403182 0.641571166761666 0.249791476782524 0.615447092413548 3.34523149042374e-06 0.0270101065392243
H3K27me3 0.137698312675781 1.15951646380193 -0.0465601369184772 0.130983823910448 2.49221186931895e-117 0.508945064739769
Keratin6 0.0731526785136346 0.707067464306083 0.436112955107868 0.145192357564322 1.49073149256951e-12 4.51235960975401e-06
H3K9ac 0.199751755596751 1.15415367065381 0.0624870481225514 0.0106340325989499 8.08685351153079e-108 0.390272237191636
phospho.S6 0.155842747153171 0.985899354137029 0.177419536260566 0.0767269291493488 9.86990988422768e-40 0.0308280343865637
HLA_Class_1 0.21895817654442 1.13766447449066 0.18930427215365 1.10047860436104e-06 9.23886416482562e-95 0.00298427473403034
