target intercept intra c.para.120 p.intercept p.intra p.c.para.120
OX40 0.243532751773035 0.658504218269943 0.0642674757931414 0.600721131923231 0.000146192675803327 0.784468646106827
CD4 -0.0102359555654851 1.15752838363135 0.0456331318799213 0.760918726318887 4.38846375854739e-44 0.673538975373368
EGFR -0.0352072613603617 0.572492467454033 0.294382018696864 0.333921517346155 0.000191559551671984 0.0334405204734863
CD138 -0.35962728758394 0.581525542184467 0.717762809764024 0.113393808313797 0.0014005856889053 7.91174448531224e-06
PD1 -0.00647772681880582 0.523793993357015 0.72638862499373 0.919902064331121 0.000402374591595613 0.0019978094207128
CD16 -0.403835161583933 1.2498780418217 0.320089337753977 0.0010348416768249 2.33358921551828e-17 0.0153663094463511
CD8 -0.102083293724319 0.770985397498208 -0.121638097988763 0.217521053737144 1.1138542514655e-05 0.600875359569814
CD68 0.0070298862691593 0.43625093979351 0.118961155683535 0.907291278557797 0.00654019242899036 0.390792294498365
CD11c -0.169984430841252 1.19941253862038 0.219316467956814 0.0363665147748633 1.55134423756142e-17 0.129738836339989
Keratin17 0.111170894612083 1.50755385730423 0.280598944890404 0.000525406323548524 5.15956988909245e-32 0.00902750869777393
CSF.1R -0.101118403237464 0.679954795762989 -0.00788015765141275 0.142442468267246 1.6699326333387e-05 0.963713120227671
CD45RO -0.0041089823635481 1.07349704877216 0.0799638626877201 0.870504005429776 5.8244137314516e-57 0.360529363855453
CD3 0.038166566737861 1.07680413795669 0.215999186128496 0.119447516052929 3.18051299850598e-52 0.0100173424187786
Beta.catenin 0.193171419086007 1.02111711751273 0.437275385402326 0.00020286639728092 2.61436344588123e-16 6.56578904329765e-06
CD11b -0.0772552332036881 1.28848480311761 -0.0460394619227074 0.369044978003143 1.65052560203017e-36 0.651330711401465
CD63 -0.0134274657834317 1.12238117653827 -0.0550674733006752 0.737278037355841 5.94616802111606e-32 0.569638734131868
H3K9ac 0.0576578149947803 1.20187025793192 0.0714205770286273 0.116258515810935 1.72588663897917e-47 0.384424042245083
Pan.Keratin 0.143374599976556 1.11478052533121 0.185472772389583 0.00354628057426592 3.96241973373895e-21 0.050290907611972
HLA.DR -0.0764428807981669 1.18544064546073 0.621501839797264 0.167726706789294 9.4441460971018e-15 1.29827970323174e-07
CD45 0.00256125132221115 1.10410981955921 0.0474437565059537 0.899114622565109 1.1724163106598e-50 0.599076683692719
phospho.S6 0.358489298615492 0.977081827513421 0.475983103396021 0.000119433006484343 5.06432176760232e-19 5.99674494036872e-06
Keratin6 0.237779810012025 1.31090830812319 0.256569167057243 0.000133731440221396 6.79316908998053e-23 0.0295813888498791
H3K27me3 0.0856096496165573 1.31990951818012 -0.213914883190629 0.245042355563759 2.19765909027891e-53 0.0248863089983946
MPO -0.121119185760023 1.15161419311296 0.142819386078347 0.155370466174895 3.67576796930739e-40 0.0664512194350833
HLA_Class_1 0.147866657175008 0.950044551454583 0.378902675532878 2.51911897339075e-05 2.00718700438617e-29 1.32767613568389e-06
