target intercept intra c.para.120 p.intercept p.intra p.c.para.120
Lag3 -0.0169715715330578 0.205515771055383 0.408861307019067 0.340340754578327 0.0386826680711922 1.52409079923274e-05
PD1 -0.0267407021188727 0.849232557378774 -0.0605492773277121 0.150210063833827 6.13199070806579e-27 0.527771807393928
CD16 -0.635249289129732 1.15295861393478 0.190875076448095 1.57089596943765e-09 7.55683216993027e-166 0.000223793696421509
CD4 0.0654252272092072 1.21609317285832 0.132933282518988 0.000581584172117573 2.79701978550836e-125 0.054648729847809
CD31 -0.0249572495738144 0.736462464789187 0.0942504355661777 0.180750612489339 9.67943989093761e-18 0.335341012123122
CD20 0.257812250723195 0.567896926692712 1.18730534001569 9.93826099171285e-09 2.12361661928281e-11 1.43017579013157e-27
CD209 -0.309370906764776 0.867755251869816 0.619119723338996 6.90000882248058e-08 2.73892021203732e-44 5.99327005259079e-18
CD63 -0.0140638050103783 1.05015644548445 -0.104186149643562 0.527190731821814 2.68420381465882e-47 0.266236517841668
CD68 -0.302580772195134 1.1323817452034 0.111244900184344 3.78752418880334e-05 3.97649369265938e-144 0.0529441527863131
PD.L1 -0.165203795930901 0.991787762754739 0.33168865487372 8.75011619787705e-05 5.86352038062999e-68 7.31070973464148e-08
CD8 -0.143930694189902 1.11532654453422 0.1144573962283 0.000242320431709885 3.16053772223277e-232 0.0198071561427862
CD56 -0.0352936529848746 0.842687619415183 0.436266786550832 0.506831598141603 3.68704348031339e-16 0.000710851152270263
Pan.Keratin 0.00739594998244648 0.648092095646928 0.376570922237065 0.889910736222374 1.54779306344985e-13 1.021148971595e-06
CD11c -0.0967301468375997 0.483684634281305 0.227499792050978 0.0142515978606889 4.42875766339367e-07 0.0111665613086339
HLA.DR 0.146733750219793 1.014614474732 0.460906729179027 1.69155027725611e-11 8.44140524887763e-84 2.99702592481854e-15
CD45 -0.0264563083055038 1.08456634497758 0.0286881396007914 0.0298259705206368 0 0.365907021798807
phospho.S6 0.49676179053048 1.09075269248706 0.349355338322412 5.64044862494164e-11 1.18389873039607e-98 1.52192747649993e-09
Keratin6 0.113898433356311 0.506187885234991 0.748320274623737 0.0201422679180063 5.66345764002709e-11 6.48454540402296e-16
CD45RO -0.0727332315251385 1.08439815997717 0.0372758278683819 0.00274583074951846 0 0.282780180167355
Beta.catenin 0.15823476762309 0.882836392520715 0.329347438004744 0.021107365682085 3.45466117817324e-43 1.30871938433491e-05
CD3 0.019329890858141 1.03308250130386 0.123185410024686 0.145532268563739 7.42579950801133e-190 0.0290236609049268
CD11b 0.183083325619872 1.94975443400861 0.0847734584139664 6.61148834418108e-17 7.5532206538999e-99 0.35280763610983
MPO 0.0517934297044892 1.44063516463344 0.356462638201908 0.00765198132938067 1.26210298259872e-108 0.000543177863761325
CSF.1R -0.148099730501725 1.01957808829856 0.39894778837544 3.87914147004191e-07 7.5924487786875e-118 1.63013145212256e-15
EGFR -0.139563043529364 1.09564885867733 0.115120504768129 0.00597619345614498 9.91743222774833e-78 0.0796638202462422
IDO 0.0671131076359213 1.10737308930566 0.461550381750284 0.000738066229932876 6.15403543057392e-53 6.39915387738824e-08
H3K27me3 0.296584463925245 1.19737982982505 0.0365120332188559 1.35189290523963e-06 3.64988746503144e-230 0.439462692529161
H3K9ac 0.367488682150388 1.14158269008957 0.205152969725986 2.95921540523638e-12 1.54076279431802e-178 1.73079441061362e-05
HLA_Class_1 0.0172911144349454 1.00976211105457 0.292520510299792 0.0549070089296758 2.12469204563747e-184 2.83793211898842e-13
