target intercept intra c.para.120 p.intercept p.intra p.c.para.120
CD16 0.0220432726607302 1.16036155200483 -0.277051320080807 0.791557786449895 5.92027561384386e-06 0.241097639259609
CD138 0.0509795702610237 -0.0861094211203056 1.56445901444249 0.567328110538498 0.709967975747933 1.36604493540201e-15
CD11c -0.0127297347207776 1.08675467849273 0.0900887251790789 0.865391973634377 1.27633896716087e-07 0.590575843518691
CD68 -0.947120342167971 1.12532747468717 0.328847848900361 0.00290454609729455 2.27772141777422e-12 0.00951036852851438
CSF.1R 0.196209923001111 1.43389885621512 0.104316929215987 0.0417474891328902 4.08800411277961e-08 0.717154221440438
CD63 -0.351804074561126 1.04849664569015 0.31390305999831 0.0702351882689208 5.77534814766498e-09 0.0444858898899875
p53 -0.116974992583268 0.348943611870625 0.140131209958 0.0890533506942912 0.244375121119047 0.48247137864866
CD45RO 0.138272374211017 1.12545418270535 0.115445458822809 0.38043878903367 0.00174968450529903 0.692423946044434
Beta.catenin -0.0116038865479482 0.225231067570771 0.740749593328341 0.943755479148315 0.338402972768332 0.00103261260145795
HLA.DR 0.216726121611419 0.4615003409347 0.95312492363228 0.00565959277269407 0.00200930295624479 4.662740180266e-12
CD45 0.178062630601712 1.32513390615393 -0.0408015459900287 0.132271043952863 1.50343864586313e-09 0.84558511673836
H3K9ac 0.266525918501085 1.00090991177742 0.332821987630414 0.0417202069125445 1.43253340059621e-12 0.0111806195698339
H3K27me3 0.0177294389446021 1.16798317371043 0.071540676011592 0.789155832874018 1.13939494458136e-08 0.67694433158784
Pan.Keratin -0.00406078744426406 0.672346633298195 0.353474211640949 0.974878888323886 0.00666963397272158 0.0979360294341375
phospho.S6 0.0389184062571426 1.16852146791953 -0.025682669251284 0.5155710517993 9.55050824008704e-15 0.860310913895075
MPO -0.0737834878383717 0.588008395513553 0.439689036255302 0.807835375543026 0.00649299124901677 0.0339198101024837
Keratin6 -0.410337520937086 0.28422149772122 -0.0886037071576793 0.0238010108974072 0.402599775558361 0.672401777547854
HLA_Class_1 0.438023656641209 1.08449662973321 0.261135164033921 0.000796310592779166 7.23430599145612e-17 0.0168337706598837
