target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.548535032857659 0.420920151680828 0.545045449349274 0.421954647903228 0.483556141329588 0.496310006704613
CD31 0.330041522392343 0.00142648394685291 0.348006232308086 0.0481467873426612 0.547205718486062 0.148197485419285
EGFR 0.159165745426047 0.0191232557454579 0.159289423640327 0.018731233371675 0.500687085151758 0.507708422040748
CD209 0.994543335207219 0.0985608904292868 1.01985323250322 0.149791835972576 0.534726442189935 0.268023824111388
PD.L1 0.236932365988189 0.00310808199031054 0.237644620962929 0.00352193568990274 0.504455463619041 0.458143566338401
CD16 0.501343658150061 0.185419679326004 0.49436913179972 0.201758704910849 0.46747691481225 0.414522157064623
Ki67 0.535210383572203 0.001933217318087 0.535870327642719 0.000830787478139949 0.501598339360663 0.768402507061579
CD138 0.2486046701257 0.0122404708247441 0.250922252172549 0.0193747183079077 0.514869491257762 0.35740856070222
CD68 1.29611728373604 0.472134240023786 1.2979465474432 0.470093917966868 0.509085543073051 0.519676586625084
CD11c 0.987757347035647 0.462973203227856 0.95067059660346 0.511137913708506 0.369235864766755 0.275906764342664
CD8 0.993810910183867 0.485879636579898 0.995803417834382 0.484983113637375 0.507525885070525 0.502957524349632
Keratin17 0.153160955709508 0.0547252426127059 0.153240162893813 0.0535740657228357 0.500756399207445 0.510729995600322
CD45RO 0.417719050044804 0.551296976290985 0.416665866804758 0.55735282647565 0.489704738976392 0.478988232235245
CSF.1R 0.408043722188267 0.113975581579937 0.406833959727744 0.137407840962259 0.491172645151194 0.329095489327669
HLA.DR 0.759831658193701 0.592410982393429 0.755921538862311 0.596276870514048 0.480662959895887 0.474987454107007
CD11b 0.812128028244242 0.476224993903569 0.804913000547966 0.488757599043086 0.490526938871325 0.4568899303481
CD3 0.376154648783766 0.725185868009134 0.376132254382304 0.725726236662134 0.49983658408913 0.495751399117072
CD63 1.50756537151112 0.285448839680663 1.51105299804488 0.289875713082116 0.508394062905649 0.480666995502692
Beta.catenin 0.454990086239057 0.128154359542926 0.419102481789662 0.253969120926876 0.143671578881841 0.0140660945452022
H3K9ac 0.400362715535419 0.722502336430875 0.40049294198299 0.72251217154239 0.50190435700491 0.499910003846918
H3K27me3 0.42604882284792 0.733771792622842 0.428812685266094 0.730563624402642 0.552243776076348 0.548555536896277
CD45 0.379263712168445 0.486126274224177 0.379951820937037 0.484731358273045 0.513157012788587 0.506269189172264
Keratin6 0.129807687896842 0.101987962060372 0.12976726544448 0.104751819053511 0.499667955375775 0.485693206149027
Pan.Keratin 0.497567322343156 0.364509627387745 0.492490280123051 0.372424959917758 0.470485747788567 0.465554060146156
phospho.S6 0.875810485539435 0.397299359715287 0.827180162597198 0.461055472414476 0.173232345094267 0.107781571783134
HLA_Class_1 0.385625763202761 0.54426470014938 0.378326815190164 0.559976851977199 0.415199995522806 0.388483718129134
