target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
OX40 0.501448763579621 0.000675018443182651 0.503364917098682 0.0104876421688377 0.503834560145667 0.138608681573229
CD138 0.258169436932269 0.0912683673086175 0.253382254913149 0.120036267995868 0.445217159700249 0.16280482807682
FoxP3 2.33931031838584 0.219685519536569 2.33145161765168 0.225025295580799 0.473815992897535 0.444320572832821
Ki67 0.925216223338168 0.0423155168292874 0.921804978190709 0.0485570979366549 0.483050600494917 0.314753001430428
CD163 0.461237882957243 9.16119542639593e-05 0.461314513500939 7.98723967391002e-05 0.500149262884614 0.537930054013928
MPO 0.667335269791783 0.221940804591437 0.649574738796342 0.242428017246316 0.322708755278766 0.362513665727601
PD.L1 0.54082651083383 0.279699939228473 0.535007126264004 0.295126608655472 0.40013084363095 0.25828387401084
CD20 0.423402101753223 0.342419438862381 0.405376456781111 0.398475052524166 0.122200207804578 0.00391244432305965
CD16 0.542167030180488 0.366762299563879 0.52952070696142 0.395840851923862 0.178216797135949 0.069251244108514
CD63 0.830109655976517 0.156672154362239 0.771169524418634 0.259554813701225 0.192421716855358 0.0264715703689082
CD3 0.421934580935546 0.778596520336948 0.420486911266828 0.780112601112775 0.3932646525725 0.418809764419379
PD1 1.13667568275762 0.303810767541468 1.12341680543489 0.318744563383385 0.410917707697002 0.342491207854005
HLA.DR 0.505248308005599 0.526575742731307 0.485263373646923 0.562982025283402 0.0497351623908069 0.115800090280426
CD45 0.233916620401506 0.86285711413318 0.233111047250976 0.863821055752054 0.396198473009844 0.417193655961218
CD68 0.862714930918361 0.358496429011273 0.844425084870095 0.385887521984794 0.320176642315622 0.127335521378583
CD209 0.249829233711085 0.0865281231463984 0.232087289967206 0.203588155021852 0.199377106775522 0.00477498308967784
Lag3 1.48907962336311 0.0383680988152182 1.48226890506642 0.0444866986514393 0.489243652169818 0.388183900009968
H3K27me3 0.373104355123707 0.710563730802283 0.370074792721042 0.715256151944618 0.232648625849302 0.221956971633188
p53 0.153139697932939 0.0353571623585893 0.151348569842958 0.0542635593190713 0.461130985644636 0.129509518439737
EGFR 0.20521348434719 0.448040349589527 0.204304492131172 0.453333958465654 0.484297867605472 0.43349960094918
CD56 1.12809446618314 0.205260337388795 1.12051267530347 0.215261510699253 0.48873576701196 0.455466382327248
Keratin6 0.194083583860201 0.336779893312711 0.190509532808073 0.36147562088115 0.340149020051056 0.251010665446365
CD11b 0.486221075229951 0.34349207688652 0.481168059350987 0.351014721732249 0.468489103610285 0.468200036314365
CD31 0.777430539202557 0.130053080465876 0.760462131643299 0.168167169682957 0.389806837747572 0.0712113086069674
CD45RO 0.477739336230041 0.713648282295618 0.47593733272458 0.715776556199294 0.429567649578656 0.44092552780642
CD11c 0.44160019745453 0.330723243593282 0.416466763770971 0.405030643276789 0.120508531579968 0.0269381086802355
IDO 0.904056492752695 0.166125407642211 0.878379283561028 0.212386583085606 0.339923210678862 0.109328180094602
H3K9ac 0.430622635977246 0.668499754024394 0.425865978550177 0.675892902238319 0.232084392600802 0.225337686042901
CD4 0.525970127618209 0.667469803461094 0.520344959187318 0.674512054556369 0.300798186987648 0.357078098085587
CSF.1R 0.608708965776464 0.630918426698097 0.598531738701897 0.643272813932864 0.230416030855935 0.154865250054256
phospho.S6 0.707146732351814 0.417578064628247 0.668379601360374 0.479387560501104 0.00136402880964994 3.23640427547167e-05
Keratin17 0.0790358505558521 0.0402119602108519 0.0789077289634241 0.0424308796692702 0.495790607892164 0.456575539928277
Beta.catenin 0.3533816536774 0.620326057072428 0.347033053678009 0.634251510230402 0.329346126942819 0.25515338145195
HLA_Class_1 0.291965869971889 0.70431849140033 0.277163057489588 0.733554265541705 0.00212985612822718 0.000922419314992375
Pan.Keratin 0.201516762204048 0.605362607570715 0.200135455771848 0.611197260644428 0.43576396197943 0.42663655147164
CD8 1.17631706714974 0.591008453844861 1.16276598604268 0.600463231362924 0.271472380492626 0.284518534144512
