target intercept intra c.para.120 p.intercept p.intra p.c.para.120
FoxP3 -0.0196882005737794 0.431900299413124 0.106458477627471 0.0436705686546293 4.54684072096032e-20 0.00890483555489496
OX40 -0.0107301341440859 0.75016931087608 0.618587633351885 0.657943770647097 4.66582822887664e-38 3.35761733124067e-39
CD138 0.06681207569167 0.560805639522147 0.637772179655969 4.26052267566757e-05 1.41172775570062e-35 2.95540177265964e-72
Lag3 -0.0460365336517228 0.269158819901622 0.0715892976553388 1.10120002833257e-09 0.000334750959058343 0.0200662446008896
Ki67 -0.0972475614625295 0.365114611154168 0.143834520755873 3.65877374683022e-09 5.20122932890119e-07 0.000210020162850666
PD.L1 0.119005943197593 0.848896280008961 0.582361955445524 2.63798911638447e-25 2.75857128585405e-127 5.73526371412579e-67
CD163 0.00574218448199149 0.0512919091100019 0.0200206747275518 0.697356881879483 0.334602180559719 0.630377016191431
CD16 0.0461323759293051 0.534459298107681 0.634012095036033 1.20632931540904e-05 1.4916794808953e-53 2.31013213024523e-98
MPO -0.0359733208507371 1.31390705940972 0.409451784477516 0.00328574613291191 0 7.59664866167793e-46
CD63 0.0640050103697744 0.973036265284517 0.376256356257051 6.53447719990649e-12 7.44730395666732e-190 2.36330067678233e-35
EGFR -0.161456154231384 0.26863399956156 0.189602205740195 3.06672864498521e-16 7.30476934046621e-07 2.9916163770912e-05
CD3 -0.0907905404848741 1.03168415220381 0.168411202897824 5.68907120109111e-24 0 7.28645438329634e-36
CD56 -0.097490225340116 0.558187415185702 0.631230104832208 0.0106741713127556 8.10556871192671e-41 2.35297916222997e-68
PD1 -0.319800006872331 1.04924559835201 0.451914283235886 2.54535133455431e-28 6.25751588987729e-308 1.07852768463328e-101
CD20 -0.836149114115759 1.05778558663997 0.269836624057845 5.66321784860701e-179 0 9.5215484406392e-101
CD68 -0.0360859459511979 1.00929613622857 0.313878999955859 0.0034178070834673 1.35294841504421e-280 8.17543841532441e-34
CD209 -0.130845040640929 0.718374555375431 0.691017119530705 5.90040943162941e-13 6.93936418236218e-81 2.86498185985303e-147
H3K27me3 -0.0705304381241845 1.1509641930985 0.103313782490645 2.32885343243738e-24 0 8.9449653683274e-10
HLA.DR -0.477305043645307 1.04550024224369 0.282240975142084 4.13960002013832e-86 0 2.88503904429019e-68
CD4 -0.187652214096266 1.02483875824737 0.184049779103832 5.62737031756783e-38 0 3.73805597119454e-46
CD45 -0.255572814131569 1.0532262120892 0.103017459081123 2.83578066417506e-44 0 4.38477298654837e-17
p53 0.038421256165275 0.563472894017117 0.56624402550375 0.0349459117431556 6.69800078535625e-26 5.92805130166289e-39
IDO 0.0598137764652998 1.07923470247778 0.461956589298407 5.47398501621273e-15 1.70461828848216e-310 1.82651043695324e-59
Keratin17 0.142418179783417 0.546226758027651 0.980566729738303 1.7822392327443e-21 8.53481784658962e-37 1.35747622181626e-118
Keratin6 0.134993063447575 1.03097272032414 0.264306538252051 1.01461001291053e-30 1.78839046388238e-310 4.18138646663659e-29
CD45RO -0.120029979445278 1.06364492132766 0.0421423766631898 1.17167297680117e-10 0 0.00428583798097934
CD31 0.0155328167200186 1.06329951172301 0.287233169733002 0.0334489522447385 6.63547425225878e-255 2.20451541719601e-22
CD11b -0.0695234896199211 1.18410299111869 0.200926464540166 5.50194699456527e-11 0 1.91474572846945e-24
CSF.1R -0.552782862677162 0.968914485653019 0.292512901312058 2.20270831034427e-75 0 2.01905893552144e-95
CD11c -0.480105619619866 0.922521190721728 0.401734371850682 1.18631845234958e-43 0 7.36381931630463e-91
phospho.S6 -0.225274377708906 0.974199213560535 0.365460582038209 2.56873483102743e-82 0 5.26803271494001e-121
Beta.catenin 0.143661730099847 0.901464516050848 0.37961138124971 1.1349716905712e-29 3.78449116092147e-273 5.7298660057423e-62
H3K9ac -0.167673761957961 1.12308549514243 0.204192135195512 1.32570498994296e-59 0 1.44894181003252e-34
HLA_Class_1 -0.183942076981512 0.962394487328401 0.266378785940023 1.7072373264377e-65 0 1.84148897387305e-81
Pan.Keratin 0.246184829047566 1.28865931217675 0.177486294837384 3.38464529434355e-131 0 3.3867432808685e-20
CD8 -0.0353831379706643 0.978445237410247 0.483259584739768 0.00181696639753232 2.01184082453017e-250 3.24061719743897e-80
