target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD16 0.567597377602147 0.587248683710293 0.56836936137647 0.584737509564564 0.506331449414171 0.518407000508837
CD11c 0.472359726751625 0.568623100098349 0.458769165558274 0.593653177726761 0.416697759135239 0.336533875618759
CD8 0.127842597380206 0.0237781811008241 0.127921875849068 0.0237987350100377 0.500559999097049 0.499635097371184
CD138 2.0565961586148 0.302960534224145 1.95600409193551 0.369338015292391 0.0491154267504457 0.0178624386624088
EGFR 0.0565919277196849 0.0268589807988227 0.0574764954792752 0.0224304132585565 0.517130314636581 0.563868970735288
Keratin17 0.217619379764706 0.0312833412025841 0.218034371575256 0.0311613023347454 0.502042735800966 0.501628313001135
Beta.catenin 0.249922557336838 0.402802912048584 0.248301689493798 0.406048193595116 0.456377979022402 0.483730822307054
CD63 0.977185366492985 0.524887362493759 0.972094518548779 0.530724457367926 0.473962078208973 0.461783356763122
HLA.DR 0.0391962990552169 0.000152623331170909 0.0399084027454545 0.00670908514310394 0.515160702688539 0.104276264928246
CD68 1.21662535057497 0.639966313580375 1.20429850558571 0.647462793161409 0.439031948229907 0.429287941192251
H3K9ac 0.385582984092505 0.358647724048598 0.366416751505294 0.421301566895286 0.115945734289726 0.098425758477315
CD45RO 0.15124239115818 0.703151143579437 0.151390818658367 0.702635598003171 0.505785426462885 0.508890180654546
Pan.Keratin 0.36061217388437 0.0475989646530066 0.351134245571705 0.0907301908486232 0.423396298397 0.119768610427923
CD11b 1.15362987880146 0.673892746171404 1.15475464693857 0.673137699305453 0.504327777074352 0.504941929159259
MPO 2.07732065995601 0.674302073239666 2.07518173829496 0.674906635414178 0.491125726998356 0.492777111106491
H3K27me3 0.49950393208663 0.493903043475809 0.491927842095442 0.510472033220005 0.265861118576274 0.285098831293367
Keratin6 0.313288158000579 0.389290416714275 0.31162039384014 0.401869615777627 0.485406530876085 0.456362414122421
CD45 0.154000227478355 0.685550349881076 0.15380357829527 0.686695333269205 0.492419138958874 0.487294420084018
phospho.S6 0.274959050036364 0.457416476664686 0.267798816259178 0.485152071158171 0.304990672332852 0.236506237506655
HLA_Class_1 0.231527732843233 0.730557877470194 0.229447359294982 0.735418387340028 0.440278169662008 0.432548425663297
