target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
CD4 0.387331053170181 0.13233927646375 0.402443060882118 0.10254779382421 0.552294732782317 0.656848171623853
CD11c 0.902603485586438 0.194635935179301 0.857462475381451 0.258081773652037 0.359285258897154 0.267744210471084
CD138 1.32313194063961 0.353088394061298 1.28210405805813 0.378096395357999 0.421156138353172 0.418532231924753
CD68 1.75479774290454 0.363153169694324 1.75981261762476 0.360772918146983 0.514030609893611 0.509093287495728
CSF.1R 0.493276952781226 0.174171411566067 0.496651923001328 0.165600673244738 0.516098717760977 0.538879373543887
CD56 2.38770458714839 0.00279749450979158 2.35549993921598 0.0887502688472978 0.48936582459722 0.0294618249865311
CD16 0.782722029873051 0.145792953662312 0.781917237859081 0.140927752863204 0.496263277662918 0.534263359997981
CD63 0.58656340683929 0.380617649492739 0.586170546355102 0.40540076008506 0.498783210316122 0.416264124509821
CD45RO 0.331105229887805 0.389743936909655 0.330658085848213 0.40554058696692 0.496764360189288 0.440170879603413
HLA.DR 0.702143078283268 0.388603551534121 0.646774236375847 0.469275274708228 0.0939342455410019 0.18385994366662
CD45 0.236116202817369 0.496802221059476 0.232454350740285 0.512388074854306 0.441283037731314 0.416040799786474
H3K27me3 0.646892504034252 0.325293590514901 0.630025088947869 0.36524588438904 0.394227860504841 0.243616617604228
H3K9ac 0.367926054403811 0.40839266194603 0.367127372382952 0.407905505566478 0.489795206373839 0.502546018089663
Beta.catenin 0.458810375689383 0.182968213983999 0.40258035229005 0.314607322286315 0.174465674630197 0.13044245233712
phospho.S6 0.670177677256432 0.292719936205185 0.672266273369455 0.287712843449694 0.515056946237583 0.537294184786398
Keratin6 0.0479319108958377 0.0358404625148736 0.0481910397496048 0.033353430658739 0.507922244788709 0.53579033848958
HLA_Class_1 0.395503097334086 0.414970996672921 0.376972594560838 0.470517906820607 0.279880069360049 0.225586477302912
