target intercept intra c.para.120 p.intercept p.intra p.c.para.120
PD.L1 -0.28294782517074 -0.00791175898354049 0.0664713859770763 5.66867898253729e-19 0.927747799160697 0.236145960705561
PD1 -0.0216265874394545 0.619749550627534 0.236983862858761 0.0932362095793047 2.28743138019244e-22 0.000199028702339152
CD209 -0.00734539787027118 0.513524853394959 0.448862213459338 0.449323759091205 3.35091550324669e-09 3.31331383137614e-12
Keratin17 0.192960090276961 1.46260122586665 0.299589422121395 4.28232103316045e-41 2.68885705822734e-176 1.16215344757546e-17
CD138 -0.114786534152888 0.442876114188024 0.172834510286086 3.46750794647949e-05 2.81987931204659e-09 0.00182156368743816
CD4 -0.011936251295121 1.12520098414047 0.136882719934589 0.411684619725916 6.1411677447356e-261 4.18611998542015e-05
EGFR -0.0570846633839419 0.374788475234371 0.425622890791479 0.00844256716144748 5.73785439525803e-07 4.83116370394811e-14
CD31 -0.0175447415502009 0.412951039009426 0.446808471119461 0.211091726213575 2.77382098384739e-07 3.64793297866492e-09
CD163 -0.199375985530945 1.20186471079079 0.907760357968189 0.0290849477730336 5.14606929553903e-102 2.52184532183608e-25
CD11b -0.0427025481591174 1.30363645795292 0.0978581838937045 0.0391332420838343 2.64558634909151e-216 0.0442688935551199
CD68 -0.352629140474644 1.0808755223719 0.387783295740325 1.40075563514653e-13 3.15339845025879e-170 6.48512331609587e-19
MPO -0.101941684890614 1.30767232460381 0.263683002205736 0.00229522066082442 1.47928317937815e-123 1.0905310888591e-06
CD45RO -0.0364585015186977 1.0417070747827 0.0911062419123266 0.047958344968885 7.8501102336424e-319 0.00384705363153372
CD8 -0.227152380345435 1.12673080285273 0.224521398398484 2.47785928849971e-08 8.9089292506696e-239 6.80144753139456e-07
Beta.catenin 0.0272262486422674 0.793152607966375 0.257318223908311 0.577538761864968 4.59700338472516e-37 7.34982418191331e-06
CD11c 0.0103478837720169 0.874499886957192 0.561044044236419 0.543814854545959 5.86602245453639e-68 2.60015570439309e-27
H3K27me3 0.237947963600394 1.12420668392892 0.104489682819147 3.09147638224416e-10 0 0.00229660752092274
CD16 0.0817879874085108 0.860502260335416 0.555411883962298 9.17849872703571e-05 1.12366403310936e-58 2.38308274664475e-18
H3K9ac 0.201946022195426 1.11491563803279 0.0450496982974682 3.29405856562498e-05 2.09739431815673e-267 0.227550047552482
CD63 -0.0455750082027207 0.977269347339482 0.301220646023873 0.101204058101199 6.59868929326808e-35 2.47185899870644e-06
Keratin6 0.293203577814384 1.2603503631472 0.30682103901079 1.65397186404688e-15 1.33005755158241e-71 3.18511187637546e-10
CD20 -0.0354932952523165 0.331494430190587 0.568128453788162 0.249444647520532 1.4477549461341e-05 1.6505078764549e-19
CD56 -0.000666969450623767 0.413121473507946 0.375730001759437 0.982254986616743 0.0003774647405208 3.47326584548954e-06
CSF.1R 0.0266703338425052 0.656330729687574 0.538922014081164 0.112599272917608 1.26761799890844e-46 1.39924426199816e-30
Pan.Keratin 0.369662090719039 1.67668505748834 0.0113554064497606 1.12408743060551e-26 9.77845819793949e-147 0.837578053702612
CD45 -0.0389453378854224 1.07190449546857 0.0449894995281585 0.00643714522036289 0 0.123841823909129
CD3 -0.042653951882572 1.04851833416939 0.125603994813777 0.00327983303776547 0 2.23556565710846e-05
phospho.S6 0.238032747945611 0.997669517071629 0.238197408321919 3.40809090413407e-05 3.70165028196156e-123 4.84611965937219e-06
HLA.DR -0.122602598184005 1.09636874997541 0.354054309303917 1.0069415408111e-08 3.22070287457142e-224 1.10500005746476e-17
IDO -0.075788729956608 0.543917996965508 0.0829296206812733 0.00196733363991132 6.10707625873727e-08 0.239250520400498
HLA_Class_1 0.168952621653408 0.925449099715494 0.451976265483853 4.51345098028761e-17 3.94575585741952e-127 4.99265723675385e-33
