target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
PD.L1 0.142576886977568 0 0.145863236515313 0.000152289074069356 0.525255667343227 0.171718198068957
PD1 0.261807078145232 0.0510067908775498 0.260222140281067 0.0422401656288685 0.490525586223419 0.596395788091276
CD209 0.303339050841867 0.0216220916457093 0.298758150849074 0.0776597587857657 0.471029548131342 0.0556653975853759
Keratin17 0.16231402192068 0.224895939365103 0.176296311935341 0.195247913219568 0.607847724828931 0.588058556350756
CD138 0.31501258985298 0.0385979720834961 0.314494547542329 0.0388861109376233 0.49737903080705 0.496570752032506
CD4 0.547498002022188 0.596797708186412 0.545365648457225 0.600731279522858 0.475447356737727 0.46190929162439
EGFR 0.174377514676316 0.0351371601441314 0.171956258332071 0.0834168914582869 0.467785199959294 0.0311911139349148
CD31 0.352271002311183 0.0304821781462574 0.35100458333002 0.0281100910581213 0.492853711423931 0.554879075048527
CD163 2.91201825818803 0.0722205267723982 2.92603633725183 0.0927259028546953 0.505186642821639 0.39161367208426
CD11b 0.729666889519096 0.501453525338106 0.729157954165771 0.502624374251813 0.496994740573983 0.492214843282139
CD68 1.2718718375763 0.450183073584669 1.24005352803632 0.477050092398743 0.330229981994208 0.254161881196403
MPO 1.15493650745553 0.288439679987703 1.14739472020826 0.296763028838269 0.464638659200972 0.463864802967856
CD45RO 0.572315728994376 0.681402641813534 0.571484962914396 0.68229861427047 0.483474680708875 0.485218246574442
CD8 1.0293521693481 0.550236108972439 1.0212123665746 0.556671246379791 0.425518841679317 0.412159886323267
Beta.catenin 0.296567296066777 0.11155839462231 0.295494848676445 0.121748243118867 0.481638755868785 0.396696165883917
CD11c 0.644898360423156 0.209666254550581 0.61814824504524 0.276867950658423 0.307542217815794 0.03421507229762
H3K27me3 0.367657797821035 0.696417426361144 0.366836434636871 0.69767774395832 0.443879775405596 0.466698084429864
CD16 0.458009939560041 0.110541552261654 0.449648589895908 0.136347934043362 0.42570430027044 0.355092365456516
H3K9ac 0.242657092027834 0.606148508548909 0.242641551710555 0.606181967916598 0.499279355267566 0.499416822484365
CD63 0.982022758440032 0.0992302969609369 0.974641202335984 0.114302468124597 0.473263900437154 0.324598509738806
Keratin6 0.0772541385556773 0.168576549509424 0.0767054783739081 0.182465525807548 0.487525298581178 0.443995023032515
CD20 0.166610488106024 0.0389785718398329 0.168322301442417 0.0530258409821812 0.512155246118799 0.314978511085558
CD56 0.852310700949181 0.0102024121711171 0.864026373719921 0.0126595086550658 0.513233671850014 0.397183992680362
CSF.1R 0.561806854493056 0.20564346269516 0.536214745966526 0.278261762978874 0.261886101529123 0.0698363816391977
Pan.Keratin 0.171983822115772 0.180012375179737 0.172616995765568 0.178603040405226 0.503852244763794 0.504551360152289
CD45 0.36620450627153 0.738105007406645 0.366179289004559 0.738133846543595 0.49879850229335 0.499335446891472
CD3 0.477811659189355 0.715637332478029 0.476093715385005 0.717722172347764 0.482217720253095 0.467503196737953
phospho.S6 0.267742828482478 0.36872067234303 0.265591698146656 0.379465023033404 0.462169683121743 0.410493934368663
HLA.DR 0.706943354299882 0.554350719048002 0.689356279024826 0.576031063147271 0.242483433301163 0.249982947694649
IDO 0.0714694056030239 0.011978299735683 0.0716764611499595 0.0144186962153129 0.502639290667398 0.426102106111346
HLA_Class_1 0.462610160349241 0.453990499571758 0.44096481129698 0.502336635646333 0.0493453651660826 0.0719123954222645
