target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
FoxP3 0.524305350987837 0.0240570725291271 0.525832736102922 0.0305786811779831 0.507160003302204 0.343148595192211
OX40 1.62294733959367 0.0382123575903266 1.617089569451 0.0607793219222555 0.495816403028058 0.33453039978222
Lag3 0.370128627933072 0 0.419139534226945 0.00542756269798853 0.580437789056867 0.102268476486196
Ki67 0.456870435525024 0.00389321400029446 0.457083086788163 0.00301069242100067 0.501012853932752 0.630474016399065
CD31 0.422308451586619 0.175140283297093 0.420896753276952 0.17982036260357 0.492177924768004 0.471220163463047
MPO 0.383505698243568 0.0573535049345524 0.383235875273119 0.0599004642826031 0.498661357155474 0.470442363659841
PD1 0.718602744475229 0.173334320544707 0.694425191453727 0.2185486295543 0.386770943540613 0.247866063469291
CD16 0.482241190496367 0.323927678999602 0.470537553815177 0.357758166809714 0.35072426706542 0.0594757079549927
PD.L1 0.117905655027815 0.0775917187519335 0.115124160917062 0.111846045339426 0.448171130558025 0.226125215562104
CD56 0.433134581338105 0 0.433693517622432 0.00544924901258034 0.501456040866125 0.105117376731814
CD11c 0.909396166785633 0.511797032919392 0.833710061640167 0.589300255176328 0.00164602414343728 0.000518397729181999
CD209 0.801974212280662 0.199020798299139 0.741987149678682 0.266074887473777 0.301077082544075 0.224206402645665
CD8 0.706302369862143 0.551297644063181 0.70217190005461 0.556287558340627 0.37771604643809 0.408991679919182
CD63 0.948920532049814 0.102124324441109 0.932218340495145 0.132582708615694 0.388613904584131 0.128718819039459
CD68 1.03054317564115 0.31114777907504 1.01730664287946 0.329339009332012 0.26244183595999 0.241429204273682
H3K9ac 0.419435902449239 0.624403798366119 0.414126515767478 0.633733949563266 0.252866811994415 0.314433575793926
CD20 0.691220713540677 0.583793013437859 0.654759099551168 0.626794783070675 0.00119696501287955 0.0115511702334231
EGFR 0.0982950951233352 0.0539583675863083 0.0975264613874104 0.0585036405545045 0.482304549662107 0.439603250602935
HLA.DR 0.577804480369937 0.588722129605897 0.566290538997348 0.60474463624599 0.122191568303837 0.097334371090576
Keratin6 0.0793976398008863 0.324355892598782 0.0793494645664332 0.325012410353414 0.495229277173343 0.495409638272345
H3K27me3 0.394220337187025 0.709787879778802 0.394092232692723 0.709960457925685 0.491530353652383 0.49136606641492
CD4 0.53427748808483 0.717763517984124 0.532580206246162 0.719339592730696 0.464959468348357 0.477010528168752
CD138 0.184421208635221 0.209391205630497 0.183854545905162 0.21298376703551 0.482619471462948 0.473582951286031
CSF.1R 0.147983146801173 0.093293804265699 0.14600643528685 0.119044618799242 0.456582582714591 0.259530214645382
CD11b 0.403778181665151 0.299825448308838 0.401953049973931 0.29759275026608 0.491731984184045 0.510882179853051
Pan.Keratin 0.146885220823515 0.513660523523385 0.146944186107026 0.513285614557313 0.501586158547783 0.502197708544937
CD3 0.398796235054106 0.783438775591569 0.398785657115089 0.783449302603648 0.499598067325138 0.499696228752458
CD45RO 0.508271474588033 0.697154887826744 0.504070415823969 0.702447127179052 0.343223093860478 0.373348336614359
Beta.catenin 0.407956140084079 0.332272003375447 0.375763833590916 0.433442587940555 0.000772548520727571 3.4427039800164e-06
HLA_Class_1 0.314094768482685 0.6896631564331 0.299738702504137 0.717386009123136 0.010727957565925 0.00183925166128987
phospho.S6 0.453198693532635 0.512245131546338 0.438797922735708 0.542754748963329 0.108910066366033 0.0764030584241674
IDO 0.306842230427564 0.0954899082945676 0.302529157727996 0.106162872677067 0.466890036701532 0.43377467063975
CD45 0.245053575916756 0.873605927125867 0.244871621719585 0.873782416106941 0.488323940496283 0.488308528391041
