target intercept intra c.para.120 p.intercept p.intra p.c.para.120
FoxP3 -0.00692475029524828 0.610147253423935 0.285444265911189 0.490483722239485 3.49347983253626e-19 1.18072894610835e-08
OX40 -0.0320779744016089 0.608020191111399 0.568778510235939 0.375802477133959 1.26932057107378e-22 9.11329386265487e-17
Lag3 -0.0249610352861399 0.150460247178354 0.482719779948723 0.0356972666938781 0.0128303979452172 4.10175027944839e-25
Ki67 -0.0952821782389551 0.204609507531673 0.255712509326014 9.87579498329779e-09 0.00475326420643801 5.20128484463952e-06
CD31 0.0331112328117512 1.09448484206318 0.323786822446499 0.000464718807138852 4.35075457965033e-103 2.1225474261869e-11
MPO 0.0225648959220858 0.86061621013232 0.374828456906264 0.044213099004334 3.14873131758684e-49 4.57316123204679e-08
PD1 0.00556103939759286 0.763232998948836 0.565797607146322 0.659544291711418 2.24047508730026e-100 4.92153008426466e-60
CD16 0.00441822735900794 0.943623464931955 0.406375444492174 0.606232932450386 2.31058701000423e-210 2.1287505359441e-35
PD.L1 0.121668242019249 0.847149841355757 0.561857777062695 6.88908047902175e-13 7.79092968193606e-62 1.31784901931079e-41
CD56 -0.0279542638121661 0.00121462806738141 0.211031601485551 0.00493527904205521 0.983747413105634 0.00274124294690409
CD11c -0.254754409134924 0.859422929586313 0.524115362984609 7.67045832235794e-38 2.43428536070652e-314 7.1003107237413e-123
CD209 -0.0188370841488867 1.06929885375103 0.788531424867051 0.161523425042222 7.08225591936354e-160 4.68904402045895e-129
CD8 -0.104240937116697 1.16668208119283 0.1782778958388 3.59781490074752e-13 0 1.29163356174569e-10
CD63 -0.0419177856282214 0.878347229385495 0.490029189878518 0.0136906992226634 2.60571678751581e-60 9.19331212236518e-28
CD68 -0.205682409931926 1.03758003452256 0.337699442579116 3.08290260508686e-15 3.18402952557052e-214 4.42895221779247e-20
H3K9ac -0.119548357684437 1.09538147813272 0.22204125085021 3.21550277292081e-25 0 3.12390728195022e-20
CD20 -0.12438985970946 0.899908539583247 0.398502408940734 3.86149466026893e-21 5.56365506410756e-314 2.84964342394643e-77
EGFR -0.0212737362320006 0.647445439823898 0.285933176480345 0.199474905016637 5.99774199355001e-42 1.18297717837166e-10
HLA.DR -0.183562075281853 1.03977821645431 0.287657761175831 1.43598937553247e-30 0 5.44435710969374e-30
Keratin6 0.0812814258620142 1.07326836427212 0.0918844196012458 7.34723723963881e-05 2.46992759410154e-256 0.0164961675724616
H3K27me3 -0.0349541699136346 1.15660389261267 0.0376573324797951 9.87495374405083e-06 0 0.0785590054277239
CD4 -0.0542583750025297 1.09876942633062 0.0922081281840386 5.10345028624709e-07 0 1.90166908745129e-06
CD138 0.0856646233109262 0.987838217748554 0.289791824387535 3.3342767125062e-08 5.59252195186655e-156 1.76403184093322e-11
CSF.1R 0.0337684543835729 0.659882249872741 0.436316755574751 0.101245944782582 4.35233947644067e-61 1.10992073849878e-20
CD11b 0.0592998084180773 1.03927952660653 0.459335642834381 1.01749632905525e-09 6.51455696899359e-197 3.29283292171062e-26
Pan.Keratin 0.114255856449485 1.21769212470398 0.0117807283083313 3.04945355549072e-10 0 0.744113013373417
CD3 -0.0393259894788842 1.10357937545398 0.0160765543190052 7.44222567443459e-06 0 0.369220833628264
CD45RO -0.0469210748282944 0.997824132752683 0.14399461692269 4.4333519092585e-06 0 5.08853760432028e-14
Beta.catenin 0.156224880809911 0.745782932708496 0.615843164990867 4.49945662370496e-28 3.27621724736631e-137 1.39421026023307e-117
HLA_Class_1 -0.0305991814342289 0.898422350607944 0.318760035422138 1.33343045637039e-07 0 8.49690292884457e-67
phospho.S6 -0.055369041497827 0.918799585305721 0.356511895794847 6.51059636937641e-10 1.17736096924961e-284 1.87972444756114e-46
IDO 0.0720687685697767 0.776086076871009 0.662739150868684 6.74930701924634e-09 4.70452213189795e-59 1.10137395100042e-32
CD45 -0.0546420022153474 1.06753500954842 0.0305712592418354 9.05850078422769e-14 0 0.0145006705408235
