target intercept intra c.para.120 p.intercept p.intra p.c.para.120
OX40 0.0273986285320518 0.355393337179516 0.243481683639251 0.251520350256093 4.64685170563597e-14 1.42406764997443e-06
FoxP3 -0.144321967795298 1.20699366381349 0.101414566234915 5.70610530077491e-05 5.2561171175075e-281 0.00391498183997265
Keratin17 0.101570487738446 1.13100895880255 0.266125385968303 3.20126778159103e-80 0 6.17006274874085e-30
Ki67 -0.008803243661537 0.984566770545694 0.0849220865084632 0.458566608567351 1.08668266417288e-85 0.0352595495686521
PD.L1 0.0451530818206712 0.915141415426773 0.45660901455476 2.64499109660784e-09 2.95679965844684e-308 9.8746055952519e-73
MPO -0.0211138270063854 1.17351188148116 0.0735867092425447 0.0725246555974668 0 0.000747906291446985
CSF.1R 0.0564524672194014 0.990850436012265 0.252500900153583 9.57920932276743e-14 0 6.35868078558561e-28
PD1 -0.0116761827213577 0.614094972951323 0.306497607820777 0.228528500564659 2.98362893877544e-55 1.44778641908944e-16
Lag3 0.00326632325178464 0.662851884958152 0.0893528190052589 0.843190089137438 1.06663042388576e-36 0.0382395078504907
CD16 -0.00359503512269151 0.97123669171091 0.560816585404036 0.685094127735934 8.0877781996052e-290 1.66341556506942e-96
CD209 0.0488542469393526 0.846380409071298 0.765237568827257 3.10527306390589e-29 1.07318412950516e-79 1.39172363832712e-188
CD11c -0.216264138899178 0.771381962167236 0.629950938117655 3.38299165385021e-34 2.96274510028718e-276 6.02212803804807e-233
CD20 0.0016627048209374 1.16049987253393 0.302045546681715 0.821615131169522 0 1.27176023329886e-42
HLA.DR -0.0291219297897747 1.05082311875724 0.240056390092229 0.000252735682620763 0 6.22274325366118e-37
CD56 -0.00474402063475416 0.809358297311355 0.107143431751553 0.40423397778525 2.63481714142522e-41 0.0381240471500197
CD3 -0.0474925262267237 1.05763149719621 0.103093332815916 7.8947568535357e-10 0 1.36926287074984e-11
EGFR -0.0252450441246625 0.585928174900178 0.331618328754669 0.111034396602465 1.16370531937169e-35 1.056987359073e-17
CD45 -0.0318814159159802 1.07873573391778 -0.0160667851091961 2.09499715198998e-06 0 0.151015763281053
H3K27me3 -0.0719828527280088 1.14286131466393 0.0287157272699072 1.51403874025018e-13 0 0.115775236026184
CD63 0.0324851229522102 1.11983865438307 0.123854597511565 6.99688983526345e-06 0 2.53847448605998e-06
CD31 -0.0156430215952854 0.718488780044383 0.296878666558172 0.13699649370796 6.17152854168989e-61 4.09587817630309e-15
Keratin6 0.193445068977345 0.822191569134719 0.563694443206114 6.75205217281989e-74 1.81783711698125e-201 2.58379722569526e-142
CD8 0.0140291498301994 1.19891413057525 0.145884527640536 0.144621205297763 0 1.30542175979013e-06
IDO -0.00872246964940877 1.12126865250061 0.1780597742561 0.389508009265148 0 3.12604199304463e-11
CD4 -0.0697389515693837 1.05686514573666 0.111689218504297 1.85297694517389e-11 0 1.24439439946619e-10
CD138 0.00177924010102657 0.613018546000439 0.612695802409531 0.856457083090864 6.97004957972528e-69 1.24496329938074e-102
CD11b -0.0154822925866631 1.22970036374409 0.00334499699261963 0.103602980306288 0 0.842809394346101
Beta.catenin 0.199285141346938 0.84453108133891 0.444252323474344 5.32714861063822e-32 4.27621613857521e-186 3.04502771682669e-83
H3K9ac -0.144245996514699 1.10027014523314 0.178725425777543 3.95577058862891e-33 0 1.53827268182997e-20
phospho.S6 -0.133449749345141 0.998858673820416 0.343658643765204 1.56826252824432e-18 6.8640342550466e-318 1.23249168478802e-34
CD45RO -0.0345367003032613 1.04473533746685 0.0605902977976105 5.02371061819148e-05 0 3.67115796591707e-05
Pan.Keratin -0.170769515212403 0.360184787187815 0.332025119776018 2.22040054739278e-09 1.54995517422796e-12 3.38100422251838e-14
HLA_Class_1 -0.170532001352092 0.961135573213844 0.311690734400999 1.49032845207816e-55 0 3.06132341351912e-81
CD68 -0.13463110018642 1.10909325456154 0.333690003739149 3.25560770600368e-22 0 1.45894204848313e-36
