target intercept intra c.para.120 p.intercept p.intra p.c.para.120
CD31 -0.140870356193856 0.118506960740277 -0.0834524990549538 3.50813668241713e-05 0.476278755593749 0.573609898977662
CD4 0.0758032990147392 1.18143057027945 0.175014528004886 0.000250896318992032 7.62815668489172e-109 0.0045326313378263
PD.L1 -0.000941972964362351 0.433366494357246 0.57702771232283 0.985967631264646 0.00228416096066932 3.16201785808811e-05
EGFR 0.013592006231636 0.860212347735388 0.434799813106465 0.458887384912607 5.75630192259827e-30 7.56047537091747e-11
CD209 -0.0179136741050028 0.811412862481083 0.68451634096411 0.386743534277384 6.62737147708469e-16 1.25615958626795e-10
CD138 0.0342687474866945 0.649354315815301 0.598909826804167 0.254022133461659 5.9401150183548e-10 1.01889299300459e-10
CD3 0.104009668392058 1.2041152453457 0.133515623150555 4.93593625633259e-06 3.58327117094127e-142 0.0245717269162917
Keratin17 0.0279912979769403 0.79458295566271 0.395641727989905 0.300970832151408 1.5197818156301e-13 8.13560262873399e-05
CD16 -0.35015274656378 1.14464753215154 0.154960376210144 2.128822019552e-05 2.12621819209764e-94 0.00819251267950758
Ki67 -0.0537429284029602 0.581475752555151 0.0941199680636254 0.092351846582102 4.56165144282667e-05 0.461913154164659
CD11c 0.0445395729694458 0.732828519202856 0.494105804775295 0.215999763275098 1.85831156909693e-09 4.31940999116471e-08
CSF.1R -0.0263211104880318 0.996465671290647 0.258470568798222 0.381592448128393 1.92613450066272e-53 0.00080426585304044
IDO 0.0626472679013207 1.14168906062564 0.182722121664329 0.00340695385483066 1.45106040271233e-31 0.0458229235804404
CD45RO -0.0348020930363874 1.13154718120857 0.0653092853090076 0.0502600519761671 4.08827076676923e-164 0.168448197718797
CD56 0.0528930630574806 0.502854065876002 0.0141286715977507 0.592670989808563 3.23960722011554e-08 0.922132762593649
Beta.catenin 0.121106980529123 0.883847459777298 0.362850055195225 0.000803255527318291 1.21115904315599e-36 5.19068705983802e-08
CD68 -0.189083601478504 1.12946848076933 0.287567258449408 0.000133145708252811 8.98744458319967e-58 0.00019577606889506
CD11b -0.297265631861134 1.09558559479643 0.103831928784744 2.97745422453406e-05 1.44825894154448e-209 0.00195706952869891
CD8 0.0787409501450161 1.24692593017919 0.0188411416299907 0.0871709915814387 1.9564564674455e-43 0.872911603106251
CD63 -0.132392333039197 1.07762062384819 0.112512407396911 0.00140570512876417 3.25146650820823e-145 0.00931238738170491
p53 -0.158725803931672 0.289281693637914 0.160590029742967 0.00297927330145605 0.0685255504422993 0.156801730380381
H3K9ac 0.0499953732538812 1.23375136119723 0.143502365716216 0.012305879739866 1.88289488929238e-120 0.00720377891714221
H3K27me3 0.204871326277813 1.21761622867935 0.039055778826447 0.000106453834518503 4.23422430846286e-124 0.5135480918962
MPO -0.229645927570639 1.08249839419194 0.0243381621426068 0.0108705775168959 1.46731913974686e-189 0.482360231407587
HLA.DR 0.108287951114353 0.704834912683499 0.536834878854948 0.0457754423981411 6.67522404535911e-14 9.3992243679492e-09
CD45 -0.0252634199562003 1.15468682633866 0.0461821647499768 0.0712139544040436 3.20575327330507e-156 0.315457079284853
Pan.Keratin 0.0575041147449114 0.705472468950006 0.406850375839956 0.477943390227108 2.06389551736049e-08 6.81556183302204e-05
phospho.S6 -0.054060741227643 0.918886542685687 0.540682952365244 0.0642299999703285 1.02324888325133e-46 4.50646150693407e-19
Keratin6 -0.0115349051426115 1.06573688185598 0.268015620152641 0.567487172707744 9.10341255901616e-72 2.77969192110022e-07
HLA_Class_1 0.180263067368662 0.963373865642001 0.402224411443297 5.87760726630184e-12 1.65210134435349e-77 6.95991139170692e-14
