target intercept intra c.para.120 p.intercept p.intra p.c.para.120
CD4 -0.00151150818200418 0.925964522234013 0.242926327848476 0.976566907183107 1.56070315851849e-07 0.0858628768469994
CD11c -0.00742622089900569 0.287658085590053 0.750869042360229 0.892999417121226 0.194204397386795 0.000748610906015399
CD138 -0.379331193322588 0.876716737355502 0.332513930508654 0.292601682951504 2.59136789342801e-05 0.0455464984916046
CSF.1R 0.0251834941884731 -0.231895827340266 1.24435575878187 0.743029891513576 0.371051134321125 3.50400013758795e-08
CD3 0.0282713211900169 0.903285776909082 0.25680027457275 0.664506296664022 1.29288874114329e-06 0.0948723411977376
CD63 -0.17182403781636 1.24147720746129 0.0279194091371039 0.117997986353604 3.73586183520112e-23 0.776639646703517
CD68 -0.104223581187572 1.1052624278235 -0.0109055520256506 0.441471956229161 3.434119945116e-06 0.960293224571733
CD16 -0.107319653492501 0.913973101107217 0.138815161569053 0.524909945077177 9.38133589802838e-07 0.441032406431265
Keratin17 -0.165406145674117 1.11605299912185 0.0686895206049282 0.123631341441922 3.67109822249308e-18 0.516584614578134
CD45RO -0.00812233057795298 1.34633391399922 0.00408729103904087 0.867189270879861 7.55161092153999e-19 0.97182853069182
HLA.DR -0.0812266156351558 0.124021508710545 0.550335849944422 0.290054182611335 0.631169639174522 0.00849150251824044
CD11b -0.447059399689787 1.33430593884016 -0.0712915696744875 0.142555066995679 3.22847883894736e-17 0.578603110206874
Beta.catenin 0.0604464784215331 0.585427561652476 0.673040013058926 0.32011002460701 1.73332977585213e-05 2.3501877436135e-07
CD45 0.000354087647778851 1.20649229688802 -0.105635113310747 0.992764426754072 8.24496459764829e-15 0.504652181251215
Pan.Keratin 0.0318405511965648 0.679904943714135 0.479311891062619 0.527508682151742 6.89093212729467e-05 0.000700287258267828
H3K27me3 0.187489431757343 1.0797283522212 0.181019120115613 0.186617791246447 4.23650842216527e-10 0.263566974160611
MPO -0.782771026183437 1.04916670044393 0.172174556754769 0.0259993547904542 1.23958836036009e-19 0.0784811471378176
Keratin6 -0.0912737395858615 1.09853111389664 0.015575969455018 0.406169580880944 5.83804237375506e-17 0.891075864524761
H3K9ac 0.171973474534655 1.29121316577307 0.0485657965773938 0.180462202192368 5.0752240999577e-10 0.787884498101933
phospho.S6 0.376778038847869 1.21932384251331 0.301519404795078 0.000771946454832771 2.50081035422711e-13 0.0330754185000832
HLA_Class_1 0.146940371238178 1.18112106488059 0.162851182034674 0.0167066174011244 3.47753848173519e-11 0.250568857104261
