target intercept intra c.para.120 p.intercept p.intra p.c.para.120
OX40 0.00170455891699695 0.520735188960736 0.439414876471213 0.875532877511418 1.17161468128449e-43 3.00270341215126e-19
FoxP3 -0.00364813019528137 0.867602541692884 0.239611888300446 0.765298735593378 2.94901385540653e-134 1.37214996144456e-09
CD138 -0.0093593782779039 0.381280121820943 0.59213459242309 0.567997670188856 8.9969732516869e-22 6.16806348979723e-48
Lag3 0.0253112423849731 0.668021856264467 0.729644849504394 4.62473293232844e-05 2.13464519599965e-58 8.26918992647738e-95
PD.L1 0.0217796284103709 0.711522629199905 0.378368245624659 0.0521625502776335 1.51609287751516e-122 7.77518660434923e-32
Ki67 -0.00700392630391033 0.786807678153977 0.236602037418735 0.522315985521236 6.13882574191081e-93 4.53240369913028e-09
CD16 0.122907735350659 0.65351474102768 0.797283248564083 8.32826981865327e-30 1.62847389639335e-104 2.27900838838466e-194
PD1 0.0327734913182967 0.76375715681369 0.632635175364449 0.00011744380400051 1.08107577274782e-126 3.12776830076572e-75
MPO -0.0388294535238205 1.16095642097178 0.514977747168955 4.18310724536299e-05 0 4.78157902515714e-95
CD20 0.0459592640214349 0.346293492260279 0.902686565873681 7.06752641766301e-25 1.74851449314239e-100 0
IDO -0.0341040790381094 0.945405129167835 0.49758099897641 0.000129614977540652 0 2.7246198651356e-126
CD63 0.0737687802581285 1.06584564564779 0.463123753037508 2.34041577856462e-26 0 2.4102632069856e-84
CSF.1R -0.460795027572127 0.992362527757117 0.229284943340102 1.68383502948574e-60 0 1.03849944227918e-61
EGFR 0.107905671343054 1.01468261513075 0.404409413522817 2.31624182028468e-46 0 2.94576880173878e-57
HLA.DR -0.133509947426796 1.0111586129878 0.309315320556871 1.43910250880723e-57 0 1.24288668826072e-120
Keratin17 0.226315861448176 1.12635146289136 0.70864486092508 9.43636080568286e-73 1.25159004630353e-210 1.68562718183073e-68
H3K27me3 -0.101443715042449 1.12631493305201 0.0505096757437969 1.80304723577931e-42 0 4.85566727226736e-05
CD45 -0.205391484908477 1.06942256541288 0.0544105533748953 4.95870957880896e-47 0 2.67343650284217e-08
p53 0.0619720435222727 0.813473198693449 0.427338522387989 1.04795261942225e-10 4.29981968610542e-134 2.27983411591511e-47
CD56 -0.388097490612383 1.1038221752706 0.554327514434643 7.94801295948239e-24 1.53790779541269e-215 1.05581789713315e-74
CD68 -0.185105924317815 0.982941790537665 0.4704696021654 4.12488226062993e-38 0 1.4124288735229e-99
CD4 -0.831582221350258 1.10359128984901 0.217143357138355 2.75111246792527e-127 0 2.11885410349397e-59
CD31 -0.421277518736982 1.16303561948698 0.463018558338183 4.29931951463708e-78 0 1.78279164363382e-175
CD209 -0.319926021171849 0.889126938527492 0.783230756394525 1.79877194407166e-54 4.28084901748208e-268 2.87343483246577e-218
CD45RO -0.351847215929236 0.871056404492336 0.532970865057013 6.69438805799845e-81 0 7.49360715864147e-189
Keratin6 0.0783842389600927 0.812800752731735 0.433294618009796 5.18546081814986e-24 7.58144940162786e-268 4.6958846941038e-84
CD11b -0.0243213787242546 1.17615487074841 0.163039469764746 0.000339249092177963 0 5.37428861400278e-26
CD8 -0.636433533835145 1.11671160711475 0.241221519919674 2.9875172179603e-117 0 6.25715940365879e-57
H3K9ac -0.109227737694442 1.01336317271775 0.240764417603386 1.54903396439937e-49 0 2.88391847227302e-57
phospho.S6 -0.00743293405188903 1.04488312798497 0.250330149028044 0.0600394433109527 0 1.45099193573639e-68
Beta.catenin 0.161313738215172 0.9529382661613 0.34983770401325 1.06408244331492e-51 0 1.37769248764122e-76
CD11c -0.113376885780474 0.995761644872923 0.456388103652873 2.52394652150006e-26 0 5.74374997464575e-101
Pan.Keratin 0.265377208118984 1.08411525154474 0.435794269582552 5.58384720864854e-94 0 8.489274532565e-73
HLA_Class_1 -0.195940032817804 1.06095439744395 0.273259048967637 8.23612009402411e-107 0 7.12264239850578e-82
CD3 -0.591239371046213 1.04516779415797 0.144363892589101 1.08599382963603e-116 0 2.60192124968242e-52
