target intercept intra c.para.120 p.intercept p.intra p.c.para.120
CD56 0.00868885343327403 0.186935010858364 -0.0195980978113903 0.797085809703352 0.119097523335518 0.771550500420034
CD4 0.0160604513466687 1.07340193176618 0.0601771766361191 0.316286495156534 2.76216135488598e-141 0.259061070274231
Ki67 0.0116627844503671 0.899631158363247 0.177286171507067 0.755061514198271 1.70345067597374e-10 0.173284927175134
CD31 -0.0214093962712183 0.55490039152217 0.37081774806569 0.558246926826186 7.05853984683202e-07 1.22834116170273e-05
PD1 -0.141709620172538 0.855439666244117 0.590442875945322 0.00354216346651046 2.38744992490909e-50 2.1204608773325e-16
CD209 0.0298580916918295 0.387446316195406 0.974432171253585 0.00601796342460678 4.87590346492693e-05 1.52261484037657e-27
CD11c -0.0365384846507729 0.881805292025547 0.273463804477509 0.112288196451203 2.33441176802741e-46 5.4851143215995e-05
CD8 0.195997854370185 1.1259776507044 0.747922782929577 5.37028386371825e-17 4.25646088739291e-79 2.2276343672332e-31
EGFR 0.00916378397576567 0.729466904269547 0.409311402287839 0.643478908466484 1.56386130864666e-21 1.6839505785449e-07
p53 0.0354787322925997 0.757826956530492 0.361832690666561 0.49808080114296 1.64774554727958e-08 0.0041650386151399
CD68 -0.253793391993226 1.0799929936868 0.406391102430746 8.86553900514897e-10 2.83882998807521e-78 3.4633883631333e-10
CD16 -0.350685905072082 1.08037274049454 0.164499119784025 2.5488410116756e-08 1.71915252339972e-149 2.39607973230296e-05
CD63 -0.0379400657718016 1.02417256953159 0.545135536004282 0.057538969719297 3.06005117116671e-48 7.15755715159111e-13
CD138 -0.0184017265940292 0.405144764215387 0.549091050634711 0.412354165363515 4.3406283157439e-06 2.69328421022223e-16
HLA.DR -0.0832090834523573 0.978866676089505 0.360017739430677 7.80150036507245e-05 5.25906575968978e-103 3.91562037266906e-15
CD3 0.0421623877868033 1.10994229017464 0.0895586861285123 0.0096547568204035 4.30776143906301e-172 0.0829968948549428
CD45 0.0127047959250766 1.08571641295712 0.153168488786732 0.243217884605498 8.03831785240032e-171 0.000745554805634037
Pan.Keratin 0.112475389597977 1.15628667518139 0.0734383360045924 0.00932496620840054 7.2808364438702e-65 0.363417438634028
CSF.1R -0.0300758049713848 0.678024371976541 0.227060335484278 0.24970178019366 4.12918152376652e-23 0.00351066163085245
Keratin6 0.0272953087234931 0.965080164323941 0.0936642085254086 0.611068336695945 7.56981073532901e-28 0.326921351652719
Beta.catenin 0.230959118549614 1.12587700321331 0.241600782999055 1.11756178057742e-08 3.7056986434144e-97 7.29844619244889e-05
IDO 0.0570861642981539 1.16537032215777 0.160703095658194 0.00284899437229301 6.70108636566393e-43 0.0528458616641946
CD11b 0.0284973714893622 1.33657111630298 -0.11792561732668 0.0459592693731371 2.81550234379493e-106 0.0844510726009398
phospho.S6 0.138544516648471 0.886729292175199 0.62720753487069 2.7314925701656e-08 1.09253529991923e-51 2.23321988335902e-27
CD45RO 3.13723460209582e-05 1.07647168020966 0.164335163277461 0.998083577114506 8.46000146008071e-208 1.49268749496095e-05
H3K27me3 0.194723588345974 1.10310709288929 0.304008645653362 4.15260988242396e-09 1.20257353110144e-125 1.17435914575634e-08
MPO 0.00542247571370357 0.853010815492916 1.25735994980121 0.817174380009527 1.32303023196267e-17 4.54133808673276e-45
H3K9ac 0.204901436268003 1.10273660052564 0.263362857840632 1.1652565864836e-07 6.74241479297295e-102 5.13087219737663e-06
HLA_Class_1 -0.103444247918036 0.777873428272905 0.561286804284313 9.83039556759025e-11 5.65818560136625e-83 1.99231822664957e-54
