target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Lag3 0.135782101502563 0 0.135790346990362 0 0.500042764377405 NaN
CD56 0.29870903796165 0.000137198103686131 0.298742054784718 0.00549485875624656 0.50013869218719 0.0774524167302569
CD163 1.05499724770651 0.00968883126883196 1.05476922176551 0.0102557055328562 0.499808770969914 0.477815277293177
EGFR 0.0516733652721528 0.00657730744061702 0.0517348162109597 0.0087707411473821 0.501854233763631 0.30069786733188
p53 0.0663668091467104 0.0531504603000673 0.0663899858045855 0.0525571202666075 0.50054726834603 0.50730884381478
MPO 0.157380580575785 0.00218762385631112 0.157483085048149 0.0021380184445338 0.500670305100294 0.5118189721898
OX40 0.721429270578238 0.01029434394515 0.721493744527026 0.0108165008695008 0.500137094487058 0.475558455426732
CD209 0.18725228136165 0.0780691055362923 0.184979688708481 0.0886133426371394 0.472012347498226 0.373505235588337
IDO 0.173409803698722 0.111214803422998 0.173517515253481 0.110075910660287 0.501795222660043 0.512091372323857
Ki67 0.148986580348249 0.00902189373620064 0.149098012984435 0.010760429413847 0.501121345753977 0.415075967906628
PD1 0.71359174990138 0.104969883007129 0.713151590772525 0.105357734440965 0.497687859683057 0.495177474494836
CD63 0.635283509151361 0.0911803057268494 0.628798788082147 0.108649791559969 0.430383166620066 0.220104279361227
Keratin6 0.0777776256871791 0.107946505446997 0.077808562181095 0.107550861414889 0.501391639730532 0.503162996910473
Keratin17 0.0676160622075555 0.130916939325648 0.0677646393811393 0.130589824519685 0.505456758754698 0.501604258201043
CD45 0.260053357598016 0.869374903806271 0.260072776316353 0.8693601644255 0.501486918150462 0.500885202783891
CD4 0.641290326068282 0.769975343566942 0.639424337169724 0.771298636097659 0.43241184789657 0.425262699375526
CD68 0.514171763453418 0.210309001588555 0.509683602420284 0.223440965597754 0.431771468019913 0.390119325913479
H3K27me3 0.263652774762067 0.916777132210778 0.26339156866238 0.916944879855631 0.455225725276655 0.459202854940215
CD8 0.725199232958048 0.508848190825086 0.7207303814947 0.51487406636394 0.336548533078861 0.345917543852707
HLA.DR 0.578125044205915 0.8463355858957 0.577676896654765 0.846581555023953 0.4834365278407 0.48458591382978
CD11c 0.959563822740632 0.319030532403287 0.938728678844938 0.348824415882856 0.215919327481545 0.0349081786111824
CD31 0.433650973702193 0.176372531620437 0.430872213568611 0.18537515223307 0.479328731577738 0.446614826011421
Beta.catenin 0.251937209728572 0.305671734295614 0.244534359501637 0.344940439260119 0.0732407019163547 0.091027538611147
CD16 0.055557960774304 0.00719701344351578 0.0552585241533215 0.0282468647593395 0.48951525976155 0.0667881882784277
CD45RO 0.547313436324212 0.8152087400586 0.543112978367554 0.81802152981028 0.31601471389934 0.34378341666341
PD.L1 0.215943152744063 0.061443356903382 0.215877993425201 0.0614450481417991 0.499263863115696 0.499972970519246
HLA_Class_1 0.310895185561762 0.727806661312946 0.308829326672481 0.731393974536572 0.349741721888244 0.339497642746664
CD11b 0.512359228432971 0.854331467168822 0.512595583174774 0.854195901381365 0.50635778686453 0.50847167623313
CSF.1R 0.653157258021262 0.607746739169545 0.636155187723655 0.627829691199181 0.0162763094272125 0.0454823840431531
H3K9ac 0.222586332657586 0.847648264855917 0.221436051052151 0.84924851420945 0.38127182832034 0.398932814497702
phospho.S6 0.156450041271808 0.906245044679349 0.156458253932158 0.90623715667932 0.501343087671548 0.500935874488097
CD3 0.454451518514715 0.847405124697017 0.454269992464954 0.84753387243985 0.493132257627056 0.490491608796333
Pan.Keratin 0.0985986863243512 0.291130197193676 0.0932857427975034 0.332484791023363 0.308533627577074 0.345151106470537
CD20 0.736309120826409 0.833826653873438 0.694675093191294 0.852050610307338 0.0015301929538223 0.00280085516249916
