target intercept intra c.para.120 p.intercept p.intra p.c.para.120
Lag3 0.0157391829747528 0.548581513000408 0.833741627484402 0.219878494415754 2.15911812865383e-18 4.81698498206266e-25
PD1 -0.0406459364059549 0.420720379772327 0.316279187260459 0.00243178650432227 2.61262999110954e-12 6.22765088390397e-07
CD56 -0.00814443639986925 0.258208552298268 0.151077525751221 0.573872584475414 0.00109602267725858 0.0153154146518544
PD.L1 0.00394805136430341 0.533488314972742 0.485839420816804 0.830463204435944 1.60236225244579e-34 9.24533499451475e-20
CD11b 0.15132987629227 1.37129724885012 0.436717051295187 3.33648156980732e-28 6.09077391741666e-166 5.84461169004655e-14
OX40 0.00570915299418923 0.00148767246546358 0.753938422283162 0.773761612670876 0.982366004715725 1.21035878266158e-35
CD138 -0.254964574142392 0.1961703092338 0.030177126518414 1.08720188277661e-16 0.00180243620220656 0.661837148454784
Keratin17 0.0956646969243349 1.23548034122301 0.143117497581349 6.16505093555238e-17 0 0.00086783908519228
CD31 0.00406250082078982 0.866895663330989 0.526644844271837 0.718443405014172 9.14459395588739e-75 2.32467095952035e-34
CSF.1R -0.0390973205890221 0.692390397236465 0.204514256324301 0.0566300908849786 2.86259739531936e-56 1.81497360518072e-05
MPO -0.0776908492367575 1.10049748632071 0.474856521015205 0.000259658928708598 5.25738060334621e-72 1.20663174763626e-24
CD3 -0.0116628838235049 1.07777176479668 0.0978114707090038 0.100783745684621 0 0.000140409004291153
CD45RO -0.0365352436149916 1.04623371420003 0.05698989359255 0.00249190741788081 0 0.0235767022414529
CD4 0.0156867333851458 1.07496180240911 0.20689990743642 0.0684740775367546 0 5.77566406508582e-11
CD63 0.0730316524963229 0.701449897949242 0.795249718118521 4.86369582647247e-06 2.12158335073655e-34 9.26294722078821e-65
Beta.catenin 0.227451052277759 0.858866529217198 0.493785545647505 3.3883209611081e-17 2.14110300100572e-121 1.85047267683355e-43
CD68 -0.0377029325351342 0.904097564580141 0.39131367314328 0.0173952111034119 2.34239799059488e-117 6.05675453338488e-23
CD11c -0.231308905774926 0.977986181498192 0.424997804919326 2.45752172711108e-28 0 9.16131095162874e-61
CD45 -0.0705629671265542 1.04720431950565 0.110001792402302 4.07735063347293e-10 0 2.31007386704421e-07
H3K9ac 0.400754958662727 1.14050552919266 0.144062647480884 2.0139570116838e-23 0 1.88129965085947e-07
H3K27me3 0.455654606762293 1.11738069850414 0.202513795961952 3.07471004876817e-30 0 1.14190007554366e-13
Keratin6 0.0386316642230538 0.986426846893961 0.0880153824249327 0.326857827782523 1.43833264956862e-135 0.195286042768279
IDO 0.00198188377287823 0.799811871179332 0.225757515636665 0.87534126700988 1.00564916356752e-71 8.21083968484238e-05
CD8 -0.00859466966551571 1.00283358790143 0.311205435692205 0.485335956823329 5.182876649976e-181 3.23285107434701e-13
CD20 0.0684870784142538 0.896284678312185 0.595125705215005 7.45166293061536e-13 2.40741143281781e-130 1.34907802129716e-100
Pan.Keratin 0.216555494638646 1.22620172616746 0.183620412278093 2.16990824529121e-28 0 2.35684545619356e-07
CD16 -0.142127229924627 1.02633129003076 0.334621083958916 4.58409726275554e-16 0 2.11292713394339e-25
HLA.DR -0.0178150877458577 0.991348870118647 0.452219288233605 0.0740953951401465 1.40209830377679e-289 2.03206289120295e-48
phospho.S6 0.414624048664705 0.769077377574674 0.628269099758154 4.58350238533273e-16 5.78160981440045e-82 5.12022681046597e-57
HLA_Class_1 -0.184891118754623 0.938419463550987 0.525538975115172 5.48488809967698e-35 1.37468971802445e-242 1.14553025452911e-70
