target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
OX40 1.18148920431849 0.00733483070828161 1.17708628964963 0.0325291669689547 0.494952160111767 0.0278127146491587
FoxP3 1.98153347285948 0.187478921019175 1.97992817481339 0.188799798700209 0.495737888982844 0.486189365606776
Ki67 1.35850037607077 0.18452363634675 1.33102775318556 0.215018650797033 0.400353772726187 0.255086421581737
PD.L1 0.512739971002421 0.297409375367682 0.503201191254626 0.322448187306407 0.31090780106465 0.230491513836884
IDO 0.824730673102037 0.36894069281339 0.787144847884118 0.427362022101338 0.244916256680682 0.153644032877677
CD16 0.940059366928337 0.410327372411784 0.901184414958374 0.457943065413628 0.18456742383779 0.0439200410311609
CD138 0.903492371324055 0.460167792002826 0.888073353411811 0.479493261860297 0.35055383883664 0.319108629753828
MPO 0.965077116326914 0.231614428155835 0.945249029907976 0.262038525732766 0.390406878491979 0.287749515829754
CD209 0.20628262263623 0.0241860652279928 0.194486950718176 0.205982456318116 0.406475138433842 0.0129416566708174
Lag3 2.10060825381754 0.0665990340617048 2.07758262778459 0.0839562012567046 0.440679860086544 0.307801217741317
CSF.1R 0.642704063027208 0.713416624823921 0.641108567065845 0.715030092958761 0.469333539850314 0.468319621501589
PD1 2.79112746652921 0.414585909329523 2.60731265766373 0.486983576519665 0.0899795383781505 0.0833359148489504
CD56 0.723257539157731 0 0.724502650064183 0.00452439716316974 0.501610734052196 0.0900559206725382
CD20 0.767218929476065 0.795393901687409 0.721675007375346 0.818825793626449 6.98912913375495e-05 0.00124926286796805
HLA.DR 0.559863281879422 0.820589604195529 0.553208148702961 0.824865379473712 0.303445787909727 0.349703758859722
CD63 0.741555431850891 0.335047438909193 0.728062627537402 0.359155162942643 0.402074016087355 0.313289699923502
H3K27me3 0.390944133984886 0.736184423235033 0.390951928583392 0.736163066809544 0.500388915408067 0.500566661443597
CD45 0.273322271808246 0.875863664929337 0.27331744412373 0.875867653358507 0.499525552443521 0.499505482527199
Keratin17 0.174095404829837 0.181230268975456 0.172397716468881 0.197341057880337 0.475998357879416 0.41010616938318
EGFR 0.334680823171513 0.270811538445029 0.321046766001933 0.327281842340132 0.252841535797792 0.113481350253929
CD31 0.269061977889873 0.0947092989867852 0.266110663180145 0.109435733017085 0.440933266405166 0.390062489952595
p53 0.169566726685762 0.235458595436585 0.161923614198978 0.299597249752362 0.2718337796334 0.0789603674098125
CD11b 0.725705570182238 0.692865495068427 0.712688692613508 0.702536392034084 0.420055332327364 0.4179156249109
CD11c 1.04310769539067 0.366163700758806 0.916634617643355 0.510756785013602 0.00521418132449655 4.75027162595698e-08
CD68 0.830261593135563 0.458629341982292 0.823007874772119 0.468099568016685 0.329741053454061 0.351976046237788
CD4 0.737450188287464 0.702253815310744 0.724693721375999 0.712362196348487 0.322295800633914 0.316847729433445
CD45RO 0.603186260454214 0.751295481560017 0.596104510139078 0.757177858212901 0.323590429731789 0.280900621903319
CD8 0.942434045452874 0.508237294315308 0.91236527028555 0.539273176585411 0.171386466327582 0.0978576501476323
Keratin6 0.262578807382059 0.355193841886253 0.259495368907075 0.370399505946405 0.410850691748708 0.35139683053417
H3K9ac 0.410407865979141 0.674997246764514 0.406534148055432 0.681110220295679 0.290280934498164 0.276706472658027
phospho.S6 0.533242088436151 0.512803864243236 0.523610285613057 0.530254766662451 0.228665090475733 0.17087696964929
Beta.catenin 0.530508528988724 0.615084869821065 0.51583622168657 0.635698055102091 0.129171345642467 0.133006465334925
CD3 0.577064304390557 0.786827943562125 0.572361016668195 0.790372889647484 0.327927623780319 0.345504516121837
HLA_Class_1 0.291403738245691 0.689041860121244 0.279445447285615 0.714132341545742 0.0390324383926991 0.0212595298724563
Pan.Keratin 0.297375979057478 0.572274828382586 0.296418045108059 0.574855159779443 0.472592325526621 0.481202565473105
