target intercept intra c.para.120 p.intercept p.intra p.c.para.120
OX40 -0.00663135838450618 0.34901726530775 0.689474478650529 0.791910657470675 2.29689479662168e-07 1.90372598232931e-27
FoxP3 -0.154738815212259 1.13520471217552 0.131127851992038 0.000339396657336419 2.0463257636883e-163 0.00554637532023777
Ki67 -0.120871624916421 0.834251328218374 0.462403668246751 4.12903057381356e-06 5.48966896127394e-82 3.62386188638221e-34
PD.L1 0.0142730626218036 0.997806939120584 0.416326583037466 0.125228277155406 3.34319093366305e-184 1.21077226108222e-29
IDO -0.0937233455092291 1.13931202435989 0.556056353235606 7.31403583538958e-11 5.32661706172686e-268 5.40381605548435e-68
CD16 -0.217162680945348 0.969893593291877 0.45427794347475 9.05531310734909e-27 2.78163982378196e-286 4.17067125770719e-63
CD138 -0.126098612638308 1.03356498975661 0.328808721441711 9.48925317378059e-13 0 5.58969860215339e-26
MPO -0.138186854970438 1.29819837704725 0.46981697483013 4.12287661996414e-14 2.03752975545022e-186 4.46001596635353e-34
CD209 0.0777826189608804 0.734137392425047 1.23109898813939 8.09228244889317e-30 1.21759030200604e-26 6.08617411376874e-176
Lag3 -0.111631217458441 0.726468303276934 0.467127521124233 0.00728784424088191 1.54965443066267e-55 1.94280964444816e-23
CSF.1R -0.0936863958051469 1.03274854260561 0.0898005626039912 7.92541881031788e-09 0 6.17711965497407e-06
PD1 -0.670701372104871 0.910746406003155 0.520937299854232 1.20852342459332e-31 1.67301927587991e-264 4.61725725824253e-105
CD56 -0.00539261853430254 0.347170043550494 0.357019306439834 0.748904916003194 7.83174153176863e-06 1.22110639010296e-08
CD20 -0.182923303494137 0.809852813109138 0.357226160467072 1.2504870983088e-31 0 1.10316834472015e-89
HLA.DR -0.121214556210702 0.981907397846172 0.149518931112953 7.27203918077798e-21 0 4.82396333807604e-20
CD63 -0.116939009780931 1.00857198773314 0.414951359580444 8.50442628709633e-14 2.56991068733528e-238 1.14901916715917e-31
H3K27me3 -0.169536768142781 1.18001221976548 0.0167788062082879 6.93113203818919e-25 0 0.389927575080873
CD45 -0.107389538637667 1.07935884911694 0.0192852130089795 3.35743699427797e-19 0 0.13067028096986
Keratin17 0.153397221921938 1.23694831783058 0.402077939780395 6.84442264687369e-29 8.24559468046367e-229 3.23774928771885e-16
EGFR 0.0830819534073504 0.927926292063611 0.532685395259517 1.68491570729664e-20 1.14915576587898e-180 6.29956544381159e-64
CD31 0.0776605762673563 1.23100659675714 0.469521437244844 1.75107713108357e-16 3.30570013945771e-93 3.81571977688091e-22
p53 0.0478870060239032 0.537336749851789 0.656014208529706 6.21803003426417e-09 7.11530942685775e-46 9.37596247389413e-74
CD11b -0.065783508611346 0.972146078456554 0.2193304818115 1.24385425122081e-06 0 1.19060182036941e-26
CD11c -0.259806142588148 0.79659823502289 0.723262073595878 1.32216307787362e-38 1.8441679961642e-207 9.10413229285968e-186
CD68 -0.139377094481648 1.09137922127156 0.254019743236999 9.05054069773431e-15 0 2.39213582855267e-15
CD4 -0.228802965654582 1.05490400543158 0.216502320500093 1.37760481484239e-30 0 1.9242733510957e-26
CD45RO -0.22063413552222 1.01461421034655 0.159982023327479 8.73076835142115e-23 0 3.28606514362545e-19
CD8 -0.288851569676236 1.17433399943064 0.376698373774402 1.20951875086074e-42 0 3.19468877696447e-47
Keratin6 0.0892490709542837 0.995940838279251 0.306647438228585 6.48353678590472e-14 5.15411767597009e-248 8.65503881685469e-19
H3K9ac -0.351913742527405 1.10622160895852 0.170811027649672 8.10494465600935e-41 0 8.03689977537829e-16
phospho.S6 -0.239829982470908 0.951207860419964 0.28812602866977 1.13484520528242e-24 9.44293753932869e-283 5.09021790304757e-28
Beta.catenin 0.0315901634897899 1.05666902325477 0.330373269182334 0.000700177038395603 0 1.43040863970871e-41
CD3 -0.198410454245641 1.09003593620584 0.128255473070099 2.16694662008093e-30 0 9.53095025288681e-14
HLA_Class_1 -0.141937091866087 0.890248233499522 0.309312558399986 2.97625424075405e-35 0 5.37421497077785e-62
Pan.Keratin 0.0834132797446979 1.12654562640537 0.151745253678783 5.19450680138515e-16 0 3.31450027767781e-07
